Tweet,Label
parah banget hitam putih di Trans7. Ngomong sembarang. Yg merusak generasi muda acara kyk gini,Negative
Orang bangkrut itu bukan perkara soal uang tetapi bangkrut itu orang yang sudah tidak punya mimpi -BangQomar #HitamPutihT7,Negative
Menakutkan Powernya Oma Martha #HitamPutihT7,Negative
"#hitamputihT7 jika hasilnya tdk sesuai dgn apa yg dikehendaki para pendemo akan demo lg, silakah jika ini diartikan sbg pemaksaan kehendak",Negative
mulut farhat abas anjay bener di #HitamPutihT7,Negative
Klo episode berikutnya muncul lagi di @HitamPutihT7 saya ga bakal nonton lg hitam putih.. #hitamputiht7,Negative
Yaampun banyak anak kecil yang nonton #hitamputihT7,Negative
Seorang anak yg butuh pengakuan dari sang ayah #hitamPutihT7 @marioteguh,Negative
Mario Teguh mencampakkan anak nya ? #HitamPutihT7,Negative
"Orang tuna netra aja bisa berbagi, kok yg pegang jabatan tinggi korupsi #HitamPutihT7",Negative
@pandji garing banget sih ni orang #hitamputiht7,Negative
"kalo sekarang yang nyanyi anak2,, tapi lagu Na ... Terlalu Menyakitkan Memalukan untuk disebutkan #savelaguanak #HitamputihT7",Negative
bukan maksud ngatain tp cuma bertanya knp hanya orang kecil atau bawah yg ditindes? @HitamPutihT7 #HitamPutihT7,Negative
"Bos kau kalo cowo kerja salah di bentak abis, kalo cewe malah diajakin becanda trus ketawa #MyStupidBoss #HitamPutihT7",Negative
suara sang veteran kalau perlu koruptor di hukum mati! #hitamPutihT7,Negative
Kok berita nya ga nyebar sih #HitamPutihT7 #Trans7,Negative
"@HitamPutihT7 buta tuh orang, dalem ruangan pake kacamata hitam #HitamPutihT7",Negative
Ya dunia jadi terharu kepergian mbak jupe @hitamputih_trans7,Negative
jadi gitu nasib atlet kita ya? @KEMENPORA_RI #HitamputihT7,Negative
knp ya seorang sahabat bs lupa dg sahabatnya bila sudah bertemu teman lama / barunya? #HitamPutihT7,Negative
"Baby tatan nangis ngeliat daddy, @HitamPutihT7 #hitamputiht7",Negative
angkat topi dan tundukkan kepala buat mbah simpen #hitamputihtrans7,Negative
toleransi umat beragama macam apa yg diterapkan di Serang Banten? Toleransi hanya mitos #hitamPutihT7,Negative
suara sang veteran : kalau perlu koruptor di hukum mati! #hitamPutihT7,Negative
Turut berduka buat anak nya buk pak #HitamPutihT7,Negative
ingin kan hal yg baik tetapi belum tentu semua itu sesuatu yg diharapkan? #moreppie #hitamputihT7,Negative
ga tau kenapa semua menjadi buruk ketika kau pergi #moreppie #hitamputihT7,Negative
#HitamPutihT7 udah sodok ajah bu haha #TributeToWanitaIndonesia,Negative
butuh ketegasan dari pihak masyarakat dan pemerintah kita butuh tindakan bukan hanya ngoceh di medsos #HitamPutihT7 #PollingHitamPutih,Negative
hidup itu harus dijalanin bukan dipikirin #hitamputiht7,Negative
Pemimpin itu adalah pribadi yang dikorbankan #HitamPutihT7,Negative
"Hidup ini dijalanin, bukan dipikirin. Mongol Stres #hitamputiht7",Negative
"#HitamPutihT7 Demo gak akan nyelesaikan masalah, harusnya bermusyawara ajha #HitamPutihT7",Negative
#hitamputihT7 bayangkan kalau seluruh konvensional akan buat online dimana pengusahanya tdk perlu bayar apa2. yg perorangan pasti kalah,Negative
"lebih enak taksi konvensional, kalo kita kepepet ada taksi yg lewat langsung, kalau nunggu yg online lama. #HitamPutihT7 #OnlineVsKonvension",Negative
#hitamputiht7 apakah ada hal kaya gini di negara lain ? Intinya saya gk setuju usaha kaya gini #OnlineVSKonvensional,Negative
"Gak punya Gadget, mahal, nipu / gk jelas argonya sering argo kuda dan gak aman pake konvensional #hitamputihtrans7",Negative
"Hidup itu pilihan, jangan pasrah dengan keadaan",Negative
#HitamPutihT7 Gawat darurat tetangga menembaki dg sengaja kucing2 disekitar rumah #komplekrumahelitbandung,Negative
"miris sekali liat keadaan hewan yg di aniaya, #HitamPutihT7 #hpsayangbinatang",Negative
"hanya membicarakan permasalahan orang lain, memalukan",Negative
dedy sombong nya keteraluan,Negative
"Suka banget nonton #IndonesiaLawyersClub bisa menambah wawasan, bisa belajar cara membicarakan suatu masalah, keren @ILC_tvOnenews",Positive
"ngakak, mantap dah pokoknya seru",Positive
RINDU ILC INDOBESIA LAWYERS CLUB DI TVONE,Positive
"Indonesia Lawyers Club merupakan program talkshow paling ditunggu pemirsa tvOne, yang membahas topik2 terkini #9TAHUNTVONE",Positive
Selalu kagum dengan Buya Syafii Maarif - ILC tvOne https://youtu.be/gPXSkLtAL5Y,Positive
"Saya punya Panglima yang membanggakan, ILC tvOne https://youtu.be/tR2tN1u7eAw",Positive
Rating Indonesia Lawyers Club TV One Langsung Melesat #tvone #setelah411,Positive
Sejuk kalo ILC itu kayak gini obrolannya - ILC tvOne,Positive
"semuanya nonton tvOne, Indonesia Lawyers Club yuk",Positive
Belajar cara berdebat di bidang hukum #ilc,Positive
Selamat tayang kembali Indonesia Lawyers Club tvOne,Positive
Ini yg bikin adem Hati.. Aa Gymnastiar #ilc,Positive
Ikhlas itu melepaskan dan mendoakan.. #ILC,Positive
Bang @karniilyas cerdas ... #ILC hebat,Positive
pak Ustadz. keren banget.. #ILC,Positive
#ilc saatnya damai bersenandung,Positive
Saatnya Damai Bersenandung #ILC dan Pemecah Belah Umat Beragama Dimusnahkan,Positive
Semoga makin paham seperti apa sejatinya rupa Indonesia #ILC,Positive
ILC malam ini adem #indonesialawyersclub,Positive
"Indahnya ILC malam ini, semua pemuka agama saling rangkul dan setuju untuk meninggalkan kasus ahok yang merusak keselarasan bangsa #ILC",Positive
Setuju banget sama bapak ustad #ILC,Positive
Top banget Utadz Zaitun Rasmin #ilc,Positive
Yuk tonton TVOne selalu menyajikan berita2 obyektif #TVOneSllDihati,Positive
"#ilc,,, polmart memang bijaksana",Positive
Rakyat mendukung KPK usut tuntas kasus e-KTP @karniilyas #ILCTVOne,Positive
Acara televisi yang sangat saya suka #ilcTvOne,Positive
ga sabar nunggu 2019!!! #ILCTvOne,Positive
semangat dan sehat selalu pak karni penonton setia menunggu ILC tayang kembali @karniilyas #ILCtvone,Positive
Adem dengerin nasehat dari Aa gym semoga sehat slalu dan dalam lindunganNYA #IslamJagaNKRI @GeneralGatot #ILCtvone,Positive
"sangat banyak ilmu yang bisa kita serap di #ILCTVONE semalam, menyejukan",Positive
#ILCtvone bangga kepada #PANGLIMATNI #JendralGatotNurmantyo,Positive
"Salut dengan komitmen Pak @GeneralGatot , tegas, berwibawa, inilah Jenderal sesungguhnya. #ILC411 #ILCtvone",Positive
Hormat jendral... #ilctvone #keren #nextpresiden2019,Positive
Aa gym.... Menyejukan mental dan jiwa #ilctvone,Positive
Terimakasih buya Syafii @maarifinstitute . Bangga dg kejernihaannya #ilctvone,Positive
Penjelasan Kapolri jelas dan tegas. Barakallahu. Mari buka hati #ilctvone #JagaNKRI,Positive
"jika kita memiliki kasih, seharusnya saling memaafkan jika ada org yg sudah mau minta maaf, itu baru keren, salut. #ilctvone",Positive
"#Ilctvone @jonru @hafidz_ary @AHMADDHANIPRAST sampe diketawain, krn awalnya kalem, diujung keringat dingin matanya merem asli lucu",Positive
Ahmad Dhani ngomong Pasti seru ini.... #ILCTVOne,Positive
"Mendengar pendapat pak hasim muzadi sangat menentramkan, keren #ilctvone",Positive
Salut dan hormat utk bang jhonson panjaitan lugas dan masuk akal... #ILCtvone,Positive
Kompak dan sama pembelaan antara BNN n Polisi... #ilctvone,Positive
Keren kali abang pengacara botak ini #ILCTvOne,Positive
Jokowi ini org betul2 soleh.. hendropriyono #ilctvone,Positive
Top n mencerahkan prof @mohmahfudmd ..! #ilctvone,Positive
Media dukung Ahok karena pendapatan iklan dari korporasi juga besar. #ILCtvone,Positive
@ILC_tvOnenews keren bikin melek #ilctvone,Positive
Salut sama pak Darmawan Salihin... #ILCTVONE,Positive
semga ilc tetap jadi memberikan informasi yang benar,Positive
"acara debat yag hebat, keren #ILC",Positive
Yang di tunggu bukan tvshow tapi INDONESIA LAWYERS CLUB. TVshow tidak cocok dengan karakter siaran tvone!,Negative
"Indonesia Lawyers Club TvOne malam ini sepertinya batal tayang lagi. memalukan Rezim ini terlalu sakit, sehingga takut http://fb.me/18pYNAcs",Negative
Potensi teroris sangat besar. Jangan bikin pernyataan yg memberi peluang pd teroris #ILC,Negative
"Indonesia banyak masalah tp gak ada sikap tegas dr pak presiden, ditanya di demo malah sibuk pencitraan & upload video gak penting! #ILC",Negative
"Kalau melihat acara #ILC Membidik Habieb Rizieq, Habieb ga perlu pulang ke Indonesia. Ga penting. Ga mutu.",Negative
"@Busyro_Muqoddas : Minoritas ekonomi kuat menguasai Mayoritas Ekonomi lemah, tidak pernah dibahas, inilah sumber radikal, miris #ILC @karnii",Negative
sekali lg mengingatkan @aniesbaswedan untuk jaga jarak dg Islamis radikal jika tak ingin melihat bangsa ini hancur. #ILC,Negative
omongannya ga menarik. ga berisi. #ILC,Negative
Anis difitnah katanya dia... #ILC,Negative
Sebuah pertanyaan kepada metromini utk dijadikan metronome yang dibentuk oleh kemacetan yang cukup padat di berikan oleh putra petir. #ilc,Negative
"buat para pembela AHOK, Cek cara berpikirnya, masa kalah sama ANAK SD. #AhokHarusDipenjara @ILC_tvOnenews #ILC",Negative
@MataNajwa kok kayak provokatif ya pembawa acaranya. Beda kelas dg #ILC @ILC_tvOnenews,Negative
"Saya pribadi tdk suka dgn acara Mata Najwa dan ILC, tdk menyelesaikan masalah kayaknya. #matanajwa #ILC",Negative
Benarkah kebohongan yang diulang-ulang... #iLc,Negative
Diracun dengan pujian.. #ILC,Negative
"males nonton, Topik #ILC ga kekinian.",Negative
Meskipun kebohongan itu lari secepat kilat satu waktu kebenaran akan mengalahkannya #ILC,Negative
"org yg namanya tampang Nabi tp hati Iblis, sesuai dgn pernyataan pengacara Nazarudin #ILC",Negative
"para pejabat sedang sibuk membicarakan ""HAK ANGKET"", #ILC tv0ne http://fb.me/2RGmoq4cL",Negative
saya paham bahwa saya gagal paham... #ILC,Negative
"ngomong segitu panjang, gak dapet maksudnya mau apa... #aneh #ilc",Negative
"Sumpah liat mukanya #FahriHamzah di #ILC pengen gw lempar pake sepatu,, nyebelin bgt",Negative
Percuma pak. fahri dower itu masih sakit hati sama KPK. #ILC,Negative
"DPR TERUSIK,, KPK DIBIDIK #ILC",Negative
@ReflyHZ Ajarin dewan ttg hak angket !!! #ILC,Negative
"Saya rakyat, tp saya jg kadang ga seneng lihat cara nya yg superbodi, kok kyknya tebang pilih jg.. #ILC",Negative
#ILC merajut jakarta kembali setelah tercabik cabik karena kepemimpinan masa lalu,Negative
"@karniilyas maksudnya, cinta akan uang adalah akar kejahatan #ILCTVOne",Negative
Makin hari makin geram ngeliat tingkah laku dan akhlaq oknum yang mengatasnama kan ISLAM #ILCTVONE,Negative
"Pembohongan publik itu, ketika rambut udah putih beruban tapi di cat hitam #ilctvone",Negative
"#MataNajwa meskipun beda kelas sm #ILCTVOne knp masih bebas tanpa pembatalan, Tanya kenapa?????",Negative
"Nonton ILC tokoh betawi bilang, org betawi itu gampang intinya,""bacot lu jaga.."" jadi itulah intinya.. #ilctvone",Negative
"Merajut kembali Jakarta? Gampang kok. ""Bacot lu jaga"" #ILCTVOne",Negative
buya safii maarif yg lebih tua kalah bijak dari nasihat bung eep yg jauh lebih muda #ILCtvOne,Negative
Merampas hak dasar sebagai manusia harus batal demi hukum #ILCTvOne,Negative
Pihak polisi kasihan jadi terlihat sangat bodoh berhadapan dengan argumentasi hukum dan pakar IT #IlcTvOne,Negative
"itu bapak Abi Manyu kasian.... beliau tidak paham WhatsApp, miris #ilctvone",Negative
Bintang #ILCtvOne pun muncul #AaGym Tidak ada partai atau tokoh manapun yang sanggup menggerakkan orang http://fb.me/2WDYOkqZU,Negative
"Menghimbau jangan terprovokasi, tp memantik kebencian.. Tidak meneduhkan tp membuat mendung.. #ILCTvOne",Negative
Tindakan anarkis pada saat aksi bukan oleh pendemo #ILCTvOne #SaveHmI,Negative
"Sepenting apapun itu, ingat kita akan mati, seram #ILCtvone",Negative
"siapa lagi? ketua preman pasar ikutan ngomong, memalukan #ILCtvone",Negative
"jgn krn cuma jaga moral dr konten porno, negara ini darurat radikalisme, mau tunggu perang kyk di suriah baru kpi sadar? #ILCTVONE",Negative
kami butuh fakta bukti bukan hanya ngomong kebohongan #ILCTVOne,Negative
Kasian ya yg bapak2 berpeci pake batik merah tadi air mata nya dikeluarin cuma krn ahoax #miris #ILCtvone,Negative
"Syaiton itu musuhmu, jgn dijadikan sbg teman Manusia bs kesetanan, tp setan tdk bs kemanusiaan... #insyaflahwahaimanusia #ILCtvone",Negative
"#ILCtvone mendengar cerita bu marwah aku merasa bodoh, memalukan",Negative
#ILCTVONE ini bang gaya nya benar2 pemikiran liberal miris sekali,Negative
Sesat pikir para pengamat #taxamnesti #ILCtvone,Negative
berbicara kelamaan ribet #ILC,Negative
"ih lucu, mas kick andy nya senyum2 aja",Positive
nonton pak hasan Merkids di kick andy sangat menginspirasi salut pak hasan,Positive
cara Ubah Mimpimu Jadi Tindakan Kick Andy,Positive
Kickandy gokil #kickandy,Positive
"Terima kasih sudah menonton acara #kickandy eps ubah mimpimu jadi tindakan, semoga bermanfaat",Positive
Temukan lentera jiwamu #kickandy #mahasiswaum,Positive
Agung.. Saya akan undang lagi.. Untuk bercerita banyak tentang perjalanan kehidupanmu.. #KickAndy,Positive
PARA MUSISI YG MENGGELORAKAN SEMANGAT NASIONALISME DAN KEBHINEKAAN UNJUK GIGI #KICKANDY NKRI HARGA MATI...,Positive
Anak2 mulai berimajinasi. #kickandy,Positive
CARA GILA MENDAKI GUNUNG #KickAndy Luar Biasa Mantap Jiwa,Positive
sayangilah alam niscaya alam akan menyayangimu #kickAndy,Positive
mantan narapidana pun dirangkulnya untuk dicarikan pekerjaan untuk menjalani hidup yg lbh baik lagi,Positive
Agung @eevnxx mampu membuktikan sebuah karya yg mengagumkan bisa dihasilkan dgn belajar scr otodidak,Positive
Salah satu kejadian yang membuat penonton tertawa saat agung hapsah muncul #KickAndy,Positive
Agung akan diundang Untuk bercerita banyak tentang perjalanan kehidupanmu.. #KickAndy,Positive
Jatuh lalu bangkit Untuk membantu sesama #Kickandy,Positive
Rasa bangga itu ada setelah saya bs menyumbang karya kecil buat NKRI Ronny #KickAndy patut acungi jempol,Positive
"Sahabat Gimbal Alas, nanti malam jangan lupa ya nonton #KickAndy Cara Gila Mendaki Gunung ala Cak Tarpin",Positive
"Hanya orang takut yang bisa berani, karena keberanian http://ekhs7903.m.nomor1.com/ekhs7903/menulis-adalah-kesenangan-saya.htm … #kickandy",Positive
#kickandy Anda hanya dekat dengan mereka yang Anda sukai. Dan Anda menghindari orang yag tidak Anda sukai,Positive
Anak 16Th yang berfikir dewasa mampu mampu membiyayai sekolahnya sendiri dengan cara membajak sawah #kickandy @Metro_TV @MetroTVToday,Positive
"kangen lagi nonton #kickandy sama ayah, ayah langsung bilang, seharusnya kamu bersyukur",Positive
#kickandy @KickAndyShow siang ini jg jadi ajang reuni sahabat kosti DKI dan kosti Jateng,Positive
Bapak ku lucu ya #kickandy,Positive
"besok pagi harus UTS, jd pulang duluan cuma poto bareng gambarnya #kickandy @KickAndyShow",Positive
Bahagianya Masuk Tv bersama Kawan #kickandy @ Kick Andy… https://www.instagram.com/p/BTGua2KhkXQ/,Positive
Keren dan kocak nih tamu #kickAndy mereka-mereka yg memang lomba design yg berasal dari Malang,Positive
"lucu ni bapak, bikin ketawa terus, persis kayak di tv #kickandy http://ift.tt/2o1rW9W",Positive
Terima Kasih #kickandy sudah menginspirasi saya membuka mata banyak orang karena kesetiaan yang teruji itulah Cinta yang sesungguhnya,Positive
Cinta itu agung. Tuhan itu luar biasa. #KickAndy,Positive
riasan terbaik seorang wanita adalah semangat dan rasa percaya dirinya.. #kickandy,Positive
Nonton #kickandy. Menginspirasi sekali,Positive
"#kickandy kita mendukung Ahok, karena orang baik @KickAndyShow @Metro_TV",Positive
Mantap pak ahok #kickandy,Positive
Manusia bersih pasti berani #KickAndy #TamuAhok,Positive
Suka dengan nasehat Pak Analta Amir yg meminta Ahok menyaring ucapan #kickand,Positive
"Nonton #kickandy Menarik, membuka pikiran, menginspirasi. Sukses selalu",Positive
inilah jagoan saya!! hahahaha #kickandy,Positive
Salut lah sama orang2 kek gitu #kickandy,Positive
@KickAndyShow semoga tambah ok dan panjang umur. semoga acara nanti malam lancar #kickandy,Positive
Ajang orang-orang saling menginspirasi. #kickandy #kickandyheroes2017,Positive
"Suara Penta Boys ini memang keren banget, pantas jadi juara 1 di Rumania #KickAndy",Positive
penta Boys ini masih eksis saja dan saya suka suara mereka. Keren #KickAndyp,Positive
"Rupanya, terselip beberapa detik di Kick Andy. Keren dan luar biasa",Positive
Terimakasih #kickAndy,Positive
Tayangan yang sangat inspiratif yang banyak memberi motivasi kepada kita untuk lebih bisa mencintai orang-orang disabilitas #kickandy,Positive
"perjuagan mereka istimewa, krn mampu menembus keterbatasan sbg rasa syukur pada Allah, sangat menginspirasi. #KickAndy",Positive
Syukurilah atas kehidupanmu saat ini #kickandy,Positive
"Acara yang sangat menginspirasi sekali, salut #kickandy",Positive
"suka dengan semua tamu yang diundang, pasti menginspirasi #kickandy",Positive
kalo udah di puncak jangan lupa sampahnya di bawa turun lagi karena alam bukan tempat nyampah stop nyampah di gunung #kickandy,Negative
RT @KickAndyShow: 61 WNA terancam dideportasi dan lia @gracialia terancam dipidanakan,Negative
Lebih baik menyalakan lilin daripada mengumpat kepada kegelapan #pejuangtangguh #kickandy,Negative
"aku ga mau bohongi diri sendiri. Gimbal Alas, Malang. #kickandy",Negative
sampan tidak akan dapat belayar di padang pasir betapa pun jua emp http://ilha8253.m.nomor1.net/ilha8253/1001-burung-kertas.htm … #kickandy,Negative
"Bila kita mencari uang, kita akan dipaksa mengupayakan jangan malas http://ln.is/m.nomor1.com/KfMAp … #kickandy",Negative
"Dalam hidup, terkadang kita lebih banyak mendapatkan apa yang tidak kita inginkan #NOMOR1.net #kickandy",Negative
"Cobaan suami saat istri sakit, cobaan istri saat suami gak punya duit, miris #kickandy",Negative
"Terharu mendengar puisi ""Perempuan yang tak berhenti terjaga"" dari anak-anak Ibu Shinta Nuriyah, miris #kickandy",Negative
"anak itu milik berdua, bukan milik salah satu, bantulah istri mengasuh anak, seperti itu #Gusdur #kickandy",Negative
"ujian suami adalah saat istri sakit, dan ujian istri adalah saat suami tidak punya apa-apa #kickandy",Negative
#kickandy Bung Andy cuma mampir dgn gaya remaja sbg idola remaja dan tidak sempat beli,Negative
"Kelemahan Anda hanyalah sementara, karena Anda sedang memperkuatnya, tetapi bila Anda jadi #tekcmi144 #kickandy",Negative
Kekuatan terbesar yang mampu mengalahkan stress adalah kemampuan memilih pikiran yang tepat. kita akan #hermafik95 #kickandy,Negative
Itu yg saya kesel. Coba kalo sodara km ngantri ke kanker. Coba km rasain. Kok bs gitu fitnah org. #KickAndy #SuaraHatiAhok,Negative
"Klo pulang ke rumah, mati. Ga ada yg urus. Miskin kok. Kita mw taruh dia di apartemen #KickAndy #SuaraHatiAhok",Negative
Kalo dia berantem tdk ada telor busuk diketeknya #kickandy #pilkadadki,Negative
Pak @basuki_btp mukanya sedih banget pas kakak2 angkatnya ngomong. #kickAndy,Negative
Andy terlihat kaku dan jaga sikap saat mengundang Ahok menjadi tamu. Mungkin agar terlihat lebih formal #kickandy,Negative
Makin stress makin ngantuk #ahok #kickandy,Negative
"Jangan melihat orang dari cover nya aja, tapi lihat lah dia dari sisi lain nya. Fisik bisa saja sm namun isinya berbeda. #KickAndy",Negative
kayak gajah yg dibilang psikolog di @Metro_TV #KickAndyMetroTv,Negative
Jangan di bakarin dong pak andy @KickAndyShow #kickandymetrot,Negative
bikin sakit perut nonton kisah sarjana tertua di indonesia.. #KickAndyMetroTv,Negative
Pekerjaan yg tdk sesuai dengan kualifikasi pendidikannya #KickAndyMetroTV,Negative
"Tp ttp tdk msk surga, jd ibadahnya sia2 hahaah RT @melanjhe: sp bilang orang bertato tdk boleh beribadah?!? #kickandymetrotv",Negative
orang bertato tdk boleh beribadah?!? #kickandymetrotv,Negative
Apakah kamu bodoh? Tidak!.. Kamu di bodohi oleh suatu sistem Mike-marjinal @kickandymetrotv,Negative
"Gimana soal UN g bs bocor, pertanyaan Malaikat di alam kubur aja udah bocor. #KickAndyMetroTV",Negative
Masa ada anak lulus dg nilai palingg tinggi dan lulus SNMPTN Undangan bidik misi pdhl dia susah sekali... @SBYudhoyono #kickandymetrotv,Negative
"Orang Belanda aja peduli sama orang2 indonesia yg berada d daerah terisolir, gimana dg pemerintah indonesia? Zhonk kickandyMetroTV",Negative
Merinding deh nonton #KickAndyMetroTV,Negative
Indonesia2. Bahkan kita dididik untuk menjadi rusak.. #kickandymetrotv,Negative
Parahnya kualitas pendidikan di Indonesia #kickandymetrotv,Negative
demi apapun ya kick andy sekarang botak? #kickandymetrotv,Negative
jadi merasa malu krn kalah dari org yg tdk sempurna tapi mempunyai yg lebih dari org sempurna #kickandymetrotv,Negative
Hukum di Indonesia masih jauh dari kata ADIL #KickAndyMetroTV,Negative
"aku kira makin tua makin keladi, malah jd macan ompong. Melempem. kecewa liat amin rais di @kickandymetrotv",Negative
"#kickAndyMetroTV MEDIA harus mengisi lebih banyak ttg kisah sukses di TV, bukan gosip, berita rusuh & acara2 GG JELAS, tai kucing!! #CATET",Negative
"#kickAndyMetroTV jika ingin dihargai orang, hargailah orang lain juga",Negative
Dibawah sana banyak yg lebih sulit jangan banyak mengeluh #kickandymetrotv,Negative
"Hidup adalah perjuangan yang melelahkan, capek #kickandy",Negative
Orang-orang yang berhenti belajar akan menjadi bodoh #kickandy http://untub6158.m.humandesignindonesia.com/untub6158/rahasia-dalam-memikat-,Negative
"Ambillah waktu untuk berfikir, jangan jadi perusak #kickandy http://koepb3112.m.networknumberone.com/koepb3112/tak-ada-yang-berubah-meski-sa",Negative
miris ketika melihat banyak perusak di indonesia #kickandy,Negative
sistem Mike-marjinal banyak membodohi orang #kickandy,Negative
stress melihat semua kekacauan yang ada #kickandy,Negative
"kesel banget, coba kalian ada di posisi pak ahok #kickandy",Negative
"coba pulang kerumah, mati. Ga ada yg urus. Miskin kok. Kita akan taruh dia di apartemen #KickAndy #SuaraHatiAhok",Negative
"tidak ada orang bodoh, yang ada hanya orang malas",Negative
"Setuju. Al misbah, mata najwa dan kick andy program favorit",Positive
